customer_id,loyalty_score,product_id,product_description,product_category,basket,date_of_purchase
C42,,,,,"[{'product_id': 'P50', 'price': 1401}, {'product_id': 'P57', 'price': 1775}, {'product_id': 'P48', 'price': 268}]",2019-02-11 13:40:00
C47,,,,,"[{'product_id': 'P51', 'price': 1942}, {'product_id': 'P46', 'price': 1434}]",2019-02-11 23:18:00
C53,,,,,"[{'product_id': 'P64', 'price': 2000}, {'product_id': 'P61', 'price': 1889}]",2019-02-11 19:44:00
C55,,,,,"[{'product_id': 'P13', 'price': 565}, {'product_id': 'P20', 'price': 985}]",2019-02-11 12:02:00
C66,,,,,"[{'product_id': 'P40', 'price': 187}]",2019-02-11 12:55:00
C67,,,,,"[{'product_id': 'P42', 'price': 1618}]",2019-02-11 23:48:00
C68,,,,,"[{'product_id': 'P24', 'price': 480}]",2019-02-11 23:09:00
C70,,,,,"[{'product_id': 'P25', 'price': 315}]",2019-02-11 15:53:00
C73,,,,,"[{'product_id': 'P48', 'price': 1157}, {'product_id': 'P54', 'price': 1721}]",2019-02-11 15:22:00
C79,,,,,"[{'product_id': 'P60', 'price': 1009}, {'product_id': 'P44', 'price': 14}]",2019-02-11 23:10:00
C81,,,,,"[{'product_id': 'P56', 'price': 1623}]",2019-02-11 04:02:00
C83,,,,,"[{'product_id': 'P61', 'price': 409}, {'product_id': 'P62', 'price': 683}]",2019-02-11 23:31:00
C86,,,,,"[{'product_id': 'P38', 'price': 235}, {'product_id': 'P38', 'price': 733}]",2019-02-11 19:03:00
C87,,,,,"[{'product_id': 'P02', 'price': 1020}, {'product_id': 'P01', 'price': 1521}, {'product_id': 'P04', 'price': 100}]",2019-02-11 08:50:00
C93,,,,,"[{'product_id': 'P55', 'price': 1096}, {'product_id': 'P54', 'price': 844}]",2019-02-11 11:53:00
C100,,,,,"[{'product_id': 'P36', 'price': 1180}]",2019-02-11 23:06:00
C101,,,,,"[{'product_id': 'P04', 'price': 1769}]",2019-02-11 18:45:00
C107,,,,,"[{'product_id': 'P62', 'price': 877}, {'product_id': 'P62', 'price': 138}, {'product_id': 'P62', 'price': 1795}]",2019-02-11 07:04:00
C111,,,,,"[{'product_id': 'P20', 'price': 774}, {'product_id': 'P13', 'price': 412}, {'product_id': 'P20', 'price': 747}]",2019-02-11 09:34:00
C114,,,,,"[{'product_id': 'P54', 'price': 1555}, {'product_id': 'P52', 'price': 401}]",2019-02-11 19:12:00
C118,,,,,"[{'product_id': 'P31', 'price': 1026}]",2019-02-11 04:49:00
C123,,,,,"[{'product_id': 'P31', 'price': 1412}, {'product_id': 'P28', 'price': 411}]",2019-02-11 15:19:00
C135,,,,,"[{'product_id': 'P48', 'price': 1327}]",2019-02-11 21:13:00
C3,,,,,"[{'product_id': 'P38', 'price': 1669}, {'product_id': 'P40', 'price': 1898}, {'product_id': 'P35', 'price': 1008}]",2019-02-12 05:55:00
C11,,,,,"[{'product_id': 'P62', 'price': 1783}, {'product_id': 'P64', 'price': 1742}, {'product_id': 'P62', 'price': 1963}]",2019-02-12 03:45:00
C15,,,,,"[{'product_id': 'P54', 'price': 558}]",2019-02-12 08:30:00
C21,,,,,"[{'product_id': 'P12', 'price': 1235}]",2019-02-12 03:41:00
C22,,,,,"[{'product_id': 'P35', 'price': 436}, {'product_id': 'P36', 'price': 1672}, {'product_id': 'P39', 'price': 647}]",2019-02-12 17:44:00
C28,,,,,"[{'product_id': 'P31', 'price': 1360}, {'product_id': 'P31', 'price': 93}]",2019-02-12 06:22:00
C29,,,,,"[{'product_id': 'P22', 'price': 28}, {'product_id': 'P30', 'price': 736}]",2019-02-12 06:31:00
C35,,,,,"[{'product_id': 'P61', 'price': 1180}, {'product_id': 'P63', 'price': 1847}]",2019-02-12 14:40:00
C42,,,,,"[{'product_id': 'P41', 'price': 1587}]",2019-02-12 18:00:00
C52,,,,,"[{'product_id': 'P60', 'price': 1173}]",2019-02-12 17:12:00
C59,,,,,"[{'product_id': 'P43', 'price': 1580}]",2019-02-12 11:58:00
C62,,,,,"[{'product_id': 'P54', 'price': 445}, {'product_id': 'P48', 'price': 1068}, {'product_id': 'P58', 'price': 1586}]",2019-02-12 11:53:00
C63,,,,,"[{'product_id': 'P25', 'price': 1230}, {'product_id': 'P25', 'price': 912}, {'product_id': 'P23', 'price': 372}]",2019-02-12 19:51:00
C64,,,,,"[{'product_id': 'P29', 'price': 89}, {'product_id': 'P33', 'price': 1293}, {'product_id': 'P26', 'price': 1}]",2019-02-12 06:11:00
C65,,,,,"[{'product_id': 'P36', 'price': 1416}, {'product_id': 'P38', 'price': 1514}]",2019-02-12 03:56:00
C70,,,,,"[{'product_id': 'P31', 'price': 1616}, {'product_id': 'P25', 'price': 213}, {'product_id': 'P25', 'price': 1292}]",2019-02-12 03:15:00
C72,,,,,"[{'product_id': 'P51', 'price': 1583}, {'product_id': 'P59', 'price': 1148}, {'product_id': 'P45', 'price': 80}]",2019-02-12 13:22:00
C74,,,,,"[{'product_id': 'P12', 'price': 138}, {'product_id': 'P08', 'price': 212}, {'product_id': 'P01', 'price': 1706}]",2019-02-12 05:45:00
C76,,,,,"[{'product_id': 'P34', 'price': 1358}, {'product_id': 'P27', 'price': 1981}, {'product_id': 'P30', 'price': 1696}]",2019-02-12 10:27:00
C96,,,,,"[{'product_id': 'P63', 'price': 935}]",2019-02-12 04:32:00
C99,,,,,"[{'product_id': 'P29', 'price': 1952}, {'product_id': 'P30', 'price': 679}]",2019-02-12 17:28:00
C105,,,,,"[{'product_id': 'P48', 'price': 1206}, {'product_id': 'P50', 'price': 1221}, {'product_id': 'P49', 'price': 224}]",2019-02-12 10:31:00
C113,,,,,"[{'product_id': 'P61', 'price': 1733}, {'product_id': 'P63', 'price': 1696}]",2019-02-12 18:55:00
C122,,,,,"[{'product_id': 'P37', 'price': 1945}, {'product_id': 'P36', 'price': 464}, {'product_id': 'P39', 'price': 307}]",2019-02-12 07:39:00
C124,,,,,"[{'product_id': 'P59', 'price': 1943}]",2019-02-12 17:58:00
C134,,,,,"[{'product_id': 'P43', 'price': 206}]",2019-02-12 11:26:00
C15,,,,,"[{'product_id': 'P39', 'price': 33}, {'product_id': 'P37', 'price': 13}]",2019-02-13 15:00:00
C18,,,,,"[{'product_id': 'P16', 'price': 867}, {'product_id': 'P13', 'price': 562}]",2019-02-13 18:35:00
C21,,,,,"[{'product_id': 'P31', 'price': 652}, {'product_id': 'P30', 'price': 860}, {'product_id': 'P33', 'price': 888}]",2019-02-13 18:26:00
C22,,,,,"[{'product_id': 'P58', 'price': 1698}, {'product_id': 'P54', 'price': 906}, {'product_id': 'P47', 'price': 1823}]",2019-02-13 10:53:00
C24,,,,,"[{'product_id': 'P51', 'price': 1927}]",2019-02-13 10:31:00
C25,,,,,"[{'product_id': 'P46', 'price': 838}, {'product_id': 'P44', 'price': 31}]",2019-02-13 17:08:00
C32,,,,,"[{'product_id': 'P62', 'price': 1237}]",2019-02-13 17:51:00
C36,,,,,"[{'product_id': 'P33', 'price': 1708}]",2019-02-13 23:13:00
C39,,,,,"[{'product_id': 'P64', 'price': 493}, {'product_id': 'P63', 'price': 229}]",2019-02-13 08:23:00
C46,,,,,"[{'product_id': 'P34', 'price': 802}, {'product_id': 'P22', 'price': 231}, {'product_id': 'P30', 'price': 1226}]",2019-02-13 20:18:00
C48,,,,,"[{'product_id': 'P39', 'price': 206}, {'product_id': 'P35', 'price': 1}, {'product_id': 'P37', 'price': 1853}]",2019-02-13 19:11:00
C55,,,,,"[{'product_id': 'P19', 'price': 1426}]",2019-02-13 09:02:00
C60,,,,,"[{'product_id': 'P31', 'price': 563}, {'product_id': 'P31', 'price': 1742}]",2019-02-13 13:04:00
C86,,,,,"[{'product_id': 'P42', 'price': 1530}, {'product_id': 'P42', 'price': 1155}]",2019-02-13 16:47:00
C90,,,,,"[{'product_id': 'P35', 'price': 647}, {'product_id': 'P36', 'price': 455}]",2019-02-13 04:14:00
C103,,,,,"[{'product_id': 'P59', 'price': 549}, {'product_id': 'P46', 'price': 1587}, {'product_id': 'P52', 'price': 296}]",2019-02-13 15:53:00
C108,,,,,"[{'product_id': 'P61', 'price': 95}, {'product_id': 'P62', 'price': 252}, {'product_id': 'P62', 'price': 1710}]",2019-02-13 09:51:00
C113,,,,,"[{'product_id': 'P64', 'price': 20}, {'product_id': 'P63', 'price': 334}, {'product_id': 'P63', 'price': 649}]",2019-02-13 13:35:00
C114,,,,,"[{'product_id': 'P54', 'price': 1998}, {'product_id': 'P53', 'price': 1593}]",2019-02-13 03:09:00
C126,,,,,"[{'product_id': 'P44', 'price': 1983}, {'product_id': 'P60', 'price': 1941}]",2019-02-13 05:27:00
C130,,,,,"[{'product_id': 'P58', 'price': 85}, {'product_id': 'P54', 'price': 1134}]",2019-02-13 06:01:00
C1,,,,,"[{'product_id': 'P05', 'price': 922}, {'product_id': 'P08', 'price': 113}]",2019-02-14 07:22:00
C6,,,,,"[{'product_id': 'P21', 'price': 1399}]",2019-02-14 07:57:00
C8,,,,,"[{'product_id': 'P27', 'price': 1430}, {'product_id': 'P25', 'price': 519}]",2019-02-14 09:55:00
C13,,,,,"[{'product_id': 'P38', 'price': 914}]",2019-02-14 16:07:00
C21,,,,,"[{'product_id': 'P28', 'price': 698}]",2019-02-14 07:45:00
C25,,,,,"[{'product_id': 'P60', 'price': 254}]",2019-02-14 06:30:00
C28,,,,,"[{'product_id': 'P29', 'price': 190}, {'product_id': 'P30', 'price': 248}, {'product_id': 'P31', 'price': 92}]",2019-02-14 05:53:00
C29,,,,,"[{'product_id': 'P02', 'price': 1787}, {'product_id': 'P02', 'price': 832}, {'product_id': 'P03', 'price': 1076}]",2019-02-14 17:34:00
C30,,,,,"[{'product_id': 'P63', 'price': 1438}, {'product_id': 'P64', 'price': 511}, {'product_id': 'P62', 'price': 1255}]",2019-02-14 08:38:00
C39,,,,,"[{'product_id': 'P63', 'price': 1333}, {'product_id': 'P62', 'price': 1875}, {'product_id': 'P62', 'price': 455}]",2019-02-14 19:50:00
C46,,,,,"[{'product_id': 'P23', 'price': 1745}, {'product_id': 'P22', 'price': 645}, {'product_id': 'P31', 'price': 743}]",2019-02-14 11:25:00
C47,,,,,"[{'product_id': 'P55', 'price': 672}, {'product_id': 'P55', 'price': 351}]",2019-02-14 15:02:00
C70,,,,,"[{'product_id': 'P12', 'price': 1993}, {'product_id': 'P07', 'price': 1727}]",2019-02-14 10:58:00
C73,,,,,"[{'product_id': 'P60', 'price': 1573}, {'product_id': 'P59', 'price': 1749}]",2019-02-14 18:07:00
C76,,,,,"[{'product_id': 'P61', 'price': 166}, {'product_id': 'P62', 'price': 1031}]",2019-02-14 22:17:00
C79,,,,,"[{'product_id': 'P57', 'price': 1543}, {'product_id': 'P42', 'price': 676}, {'product_id': 'P55', 'price': 288}]",2019-02-14 10:42:00
C82,,,,,"[{'product_id': 'P54', 'price': 874}]",2019-02-14 11:19:00
C84,,,,,"[{'product_id': 'P63', 'price': 1183}, {'product_id': 'P64', 'price': 721}, {'product_id': 'P63', 'price': 1276}]",2019-02-14 11:02:00
C94,,,,,"[{'product_id': 'P39', 'price': 533}]",2019-02-14 10:40:00
C113,,,,,"[{'product_id': 'P33', 'price': 945}]",2019-02-14 17:35:00
C125,,,,,"[{'product_id': 'P09', 'price': 1336}, {'product_id': 'P10', 'price': 1115}]",2019-02-14 05:41:00
C129,,,,,"[{'product_id': 'P02', 'price': 1336}, {'product_id': 'P11', 'price': 1895}]",2019-02-14 21:16:00
C133,,,,,"[{'product_id': 'P37', 'price': 125}, {'product_id': 'P39', 'price': 847}, {'product_id': 'P37', 'price': 1234}]",2019-02-14 11:51:00
C134,,,,,"[{'product_id': 'P61', 'price': 638}]",2019-02-14 06:48:00
C4,,,,,"[{'product_id': 'P37', 'price': 225}, {'product_id': 'P36', 'price': 371}, {'product_id': 'P38', 'price': 295}]",2019-02-15 07:24:00
C9,,,,,"[{'product_id': 'P04', 'price': 1642}]",2019-02-15 03:49:00
C12,,,,,"[{'product_id': 'P27', 'price': 431}, {'product_id': 'P31', 'price': 1689}, {'product_id': 'P29', 'price': 1920}]",2019-02-15 13:11:00
C17,,,,,"[{'product_id': 'P45', 'price': 1199}]",2019-02-15 03:30:00
C20,,,,,"[{'product_id': 'P55', 'price': 1235}]",2019-02-15 15:27:00
C21,,,,,"[{'product_id': 'P02', 'price': 47}]",2019-02-15 23:56:00
C25,,,,,"[{'product_id': 'P41', 'price': 1768}]",2019-02-15 08:11:00
C26,,,,,"[{'product_id': 'P49', 'price': 1869}, {'product_id': 'P56', 'price': 1938}, {'product_id': 'P45', 'price': 234}]",2019-02-15 12:59:00
C27,,,,,"[{'product_id': 'P45', 'price': 1393}, {'product_id': 'P42', 'price': 545}, {'product_id': 'P60', 'price': 1339}]",2019-02-15 14:40:00
C37,,,,,"[{'product_id': 'P63', 'price': 672}]",2019-02-15 04:11:00
C38,,,,,"[{'product_id': 'P35', 'price': 1669}, {'product_id': 'P40', 'price': 1220}, {'product_id': 'P38', 'price': 524}]",2019-02-15 04:57:00
C39,,,,,"[{'product_id': 'P62', 'price': 104}, {'product_id': 'P62', 'price': 1035}]",2019-02-15 12:55:00
C43,,,,,"[{'product_id': 'P17', 'price': 1288}, {'product_id': 'P19', 'price': 50}, {'product_id': 'P13', 'price': 1143}]",2019-02-15 17:28:00
C46,,,,,"[{'product_id': 'P27', 'price': 230}, {'product_id': 'P31', 'price': 182}]",2019-02-15 23:55:00
C49,,,,,"[{'product_id': 'P35', 'price': 319}, {'product_id': 'P35', 'price': 363}]",2019-02-15 19:30:00
C53,,,,,"[{'product_id': 'P62', 'price': 1341}, {'product_id': 'P63', 'price': 7}]",2019-02-15 03:44:00
C59,,,,,"[{'product_id': 'P55', 'price': 1021}]",2019-02-15 04:34:00
C62,,,,,"[{'product_id': 'P28', 'price': 594}, {'product_id': 'P29', 'price': 1344}]",2019-02-15 15:43:00
C65,,,,,"[{'product_id': 'P19', 'price': 1582}, {'product_id': 'P21', 'price': 176}, {'product_id': 'P21', 'price': 891}]",2019-02-15 04:00:00
C96,,,,,"[{'product_id': 'P27', 'price': 105}, {'product_id': 'P24', 'price': 749}]",2019-02-15 02:51:00
C98,,,,,"[{'product_id': 'P37', 'price': 1925}, {'product_id': 'P37', 'price': 1609}]",2019-02-15 05:59:00
C101,,,,,"[{'product_id': 'P07', 'price': 323}, {'product_id': 'P08', 'price': 84}, {'product_id': 'P02', 'price': 1675}]",2019-02-15 03:38:00
C104,,,,,"[{'product_id': 'P13', 'price': 767}, {'product_id': 'P13', 'price': 1340}, {'product_id': 'P18', 'price': 1797}]",2019-02-15 09:38:00
C110,,,,,"[{'product_id': 'P02', 'price': 223}, {'product_id': 'P04', 'price': 319}]",2019-02-15 03:33:00
C112,,,,,"[{'product_id': 'P10', 'price': 1766}, {'product_id': 'P06', 'price': 383}, {'product_id': 'P03', 'price': 440}]",2019-02-15 19:55:00
C113,,,,,"[{'product_id': 'P27', 'price': 1506}]",2019-02-15 09:32:00
C118,,,,,"[{'product_id': 'P35', 'price': 503}, {'product_id': 'P38', 'price': 1993}]",2019-02-15 04:07:00
C119,,,,,"[{'product_id': 'P34', 'price': 692}]",2019-02-15 14:02:00
C124,,,,,"[{'product_id': 'P41', 'price': 1230}]",2019-02-15 02:54:00
C125,,,,,"[{'product_id': 'P35', 'price': 1412}]",2019-02-15 22:59:00
C126,,,,,"[{'product_id': 'P40', 'price': 925}, {'product_id': 'P35', 'price': 191}]",2019-02-15 22:49:00
C127,,,,,"[{'product_id': 'P43', 'price': 783}, {'product_id': 'P46', 'price': 1243}, {'product_id': 'P49', 'price': 930}]",2019-02-15 13:28:00
C130,,,,,"[{'product_id': 'P28', 'price': 153}, {'product_id': 'P25', 'price': 481}]",2019-02-15 11:03:00
C2,,,,,"[{'product_id': 'P02', 'price': 1526}]",2019-02-16 05:44:00
C22,,,,,"[{'product_id': 'P36', 'price': 1958}, {'product_id': 'P38', 'price': 510}]",2019-02-16 22:20:00
C28,,,,,"[{'product_id': 'P28', 'price': 1059}, {'product_id': 'P24', 'price': 1491}, {'product_id': 'P28', 'price': 279}]",2019-02-16 23:03:00
C40,,,,,"[{'product_id': 'P62', 'price': 192}, {'product_id': 'P63', 'price': 1653}, {'product_id': 'P61', 'price': 1668}]",2019-02-16 21:11:00
C42,,,,,"[{'product_id': 'P59', 'price': 32}]",2019-02-16 07:54:00
C51,,,,,"[{'product_id': 'P38', 'price': 525}, {'product_id': 'P39', 'price': 1765}, {'product_id': 'P37', 'price': 16}]",2019-02-16 16:21:00
C61,,,,,"[{'product_id': 'P33', 'price': 1137}, {'product_id': 'P28', 'price': 1915}]",2019-02-16 19:41:00
C69,,,,,"[{'product_id': 'P22', 'price': 596}, {'product_id': 'P27', 'price': 1394}]",2019-02-16 19:51:00
C81,,,,,"[{'product_id': 'P60', 'price': 1682}, {'product_id': 'P41', 'price': 895}, {'product_id': 'P56', 'price': 998}]",2019-02-16 14:06:00
C87,,,,,"[{'product_id': 'P12', 'price': 1271}, {'product_id': 'P06', 'price': 1839}, {'product_id': 'P12', 'price': 501}]",2019-02-16 22:13:00
C129,,,,,"[{'product_id': 'P06', 'price': 854}, {'product_id': 'P12', 'price': 619}]",2019-02-16 22:22:00
C134,,,,,"[{'product_id': 'P64', 'price': 1082}]",2019-02-16 07:20:00
C1,,,,,"[{'product_id': 'P29', 'price': 897}]",2019-02-17 13:57:00
C13,,,,,"[{'product_id': 'P36', 'price': 1148}]",2019-02-17 10:01:00
C37,,,,,"[{'product_id': 'P32', 'price': 1508}, {'product_id': 'P24', 'price': 617}, {'product_id': 'P33', 'price': 533}]",2019-02-17 04:03:00
C54,,,,,"[{'product_id': 'P10', 'price': 534}, {'product_id': 'P02', 'price': 1262}, {'product_id': 'P05', 'price': 215}]",2019-02-17 08:43:00
C55,,,,,"[{'product_id': 'P38', 'price': 872}]",2019-02-17 16:59:00
C56,,,,,"[{'product_id': 'P05', 'price': 1179}]",2019-02-17 20:40:00
C62,,,,,"[{'product_id': 'P60', 'price': 771}, {'product_id': 'P58', 'price': 1203}, {'product_id': 'P48', 'price': 269}]",2019-02-17 21:41:00
C63,,,,,"[{'product_id': 'P35', 'price': 1387}]",2019-02-17 18:24:00
C64,,,,,"[{'product_id': 'P32', 'price': 1339}, {'product_id': 'P29', 'price': 697}]",2019-02-17 18:38:00
C71,,,,,"[{'product_id': 'P45', 'price': 105}, {'product_id': 'P51', 'price': 1760}, {'product_id': 'P56', 'price': 852}]",2019-02-17 08:22:00
C72,,,,,"[{'product_id': 'P44', 'price': 1049}, {'product_id': 'P56', 'price': 220}]",2019-02-17 05:28:00
C79,,,,,"[{'product_id': 'P63', 'price': 541}, {'product_id': 'P64', 'price': 1389}, {'product_id': 'P63', 'price': 788}]",2019-02-17 12:03:00
C81,,,,,"[{'product_id': 'P54', 'price': 1874}]",2019-02-17 22:29:00
C86,,,,,"[{'product_id': 'P36', 'price': 1602}]",2019-02-17 20:46:00
C92,,,,,"[{'product_id': 'P39', 'price': 89}, {'product_id': 'P37', 'price': 431}]",2019-02-17 08:12:00
C98,,,,,"[{'product_id': 'P38', 'price': 899}, {'product_id': 'P36', 'price': 792}]",2019-02-17 12:52:00
C102,,,,,"[{'product_id': 'P37', 'price': 679}, {'product_id': 'P36', 'price': 1882}, {'product_id': 'P40', 'price': 1043}]",2019-02-17 13:18:00
C122,,,,,"[{'product_id': 'P31', 'price': 583}, {'product_id': 'P28', 'price': 981}, {'product_id': 'P26', 'price': 1435}]",2019-02-17 12:57:00
C123,,,,,"[{'product_id': 'P48', 'price': 395}, {'product_id': 'P54', 'price': 589}]",2019-02-17 06:24:00
C124,,,,,"[{'product_id': 'P36', 'price': 1655}, {'product_id': 'P38', 'price': 1670}]",2019-02-17 17:28:00
C133,,,,,"[{'product_id': 'P60', 'price': 1291}]",2019-02-17 14:40:00
C2,,,,,"[{'product_id': 'P32', 'price': 1326}, {'product_id': 'P33', 'price': 200}, {'product_id': 'P28', 'price': 625}]",2019-02-18 20:58:00
C9,,,,,"[{'product_id': 'P44', 'price': 1170}, {'product_id': 'P41', 'price': 899}, {'product_id': 'P44', 'price': 1201}]",2019-02-18 04:34:00
C12,,,,,"[{'product_id': 'P31', 'price': 1320}]",2019-02-18 18:12:00
C13,,,,,"[{'product_id': 'P38', 'price': 1917}]",2019-02-18 08:22:00
C21,,,,,"[{'product_id': 'P28', 'price': 273}]",2019-02-18 19:21:00
C28,,,,,"[{'product_id': 'P21', 'price': 843}, {'product_id': 'P21', 'price': 1365}]",2019-02-18 17:59:00
C31,,,,,"[{'product_id': 'P41', 'price': 284}, {'product_id': 'P55', 'price': 484}]",2019-02-18 02:54:00
C38,,,,,"[{'product_id': 'P37', 'price': 1836}]",2019-02-18 03:03:00
C41,,,,,"[{'product_id': 'P45', 'price': 944}, {'product_id': 'P58', 'price': 1170}, {'product_id': 'P44', 'price': 671}]",2019-02-18 06:11:00
C56,,,,,"[{'product_id': 'P38', 'price': 212}]",2019-02-18 13:23:00
C60,,,,,"[{'product_id': 'P27', 'price': 1620}, {'product_id': 'P26', 'price': 1272}, {'product_id': 'P25', 'price': 1695}]",2019-02-18 22:31:00
C63,,,,,"[{'product_id': 'P09', 'price': 326}]",2019-02-18 09:04:00
C64,,,,,"[{'product_id': 'P29', 'price': 45}, {'product_id': 'P29', 'price': 1808}]",2019-02-18 08:50:00
C70,,,,,"[{'product_id': 'P28', 'price': 1897}, {'product_id': 'P23', 'price': 1311}, {'product_id': 'P29', 'price': 1193}]",2019-02-18 15:55:00
C79,,,,,"[{'product_id': 'P44', 'price': 494}]",2019-02-18 17:54:00
C91,,,,,"[{'product_id': 'P37', 'price': 1030}, {'product_id': 'P38', 'price': 1893}]",2019-02-18 09:25:00
C102,,,,,"[{'product_id': 'P51', 'price': 1799}, {'product_id': 'P52', 'price': 754}, {'product_id': 'P52', 'price': 871}]",2019-02-18 14:58:00
C103,,,,,"[{'product_id': 'P49', 'price': 1002}]",2019-02-18 18:28:00
C106,,,,,"[{'product_id': 'P31', 'price': 1319}, {'product_id': 'P24', 'price': 31}, {'product_id': 'P27', 'price': 1414}]",2019-02-18 10:00:00
C120,,,,,"[{'product_id': 'P29', 'price': 875}, {'product_id': 'P27', 'price': 119}, {'product_id': 'P28', 'price': 1388}]",2019-02-18 06:51:00
C126,,,,,"[{'product_id': 'P54', 'price': 228}]",2019-02-18 09:36:00
C130,,,,,"[{'product_id': 'P64', 'price': 1051}, {'product_id': 'P62', 'price': 78}, {'product_id': 'P63', 'price': 169}]",2019-02-18 08:14:00
C1,,,,,"[{'product_id': 'P06', 'price': 1892}, {'product_id': 'P01', 'price': 1620}]",2019-02-19 03:40:00
C6,,,,,"[{'product_id': 'P12', 'price': 1653}]",2019-02-19 03:51:00
C9,,,,,"[{'product_id': 'P57', 'price': 1826}]",2019-02-19 18:24:00
C22,,,,,"[{'product_id': 'P40', 'price': 492}]",2019-02-19 12:34:00
C28,,,,,"[{'product_id': 'P23', 'price': 980}, {'product_id': 'P25', 'price': 1063}, {'product_id': 'P26', 'price': 664}]",2019-02-19 20:37:00
C32,,,,,"[{'product_id': 'P38', 'price': 1519}]",2019-02-19 10:45:00
C34,,,,,"[{'product_id': 'P22', 'price': 1571}]",2019-02-19 06:40:00
C38,,,,,"[{'product_id': 'P38', 'price': 1205}]",2019-02-19 15:21:00
C42,,,,,"[{'product_id': 'P39', 'price': 436}, {'product_id': 'P40', 'price': 943}, {'product_id': 'P37', 'price': 436}]",2019-02-19 23:31:00
C44,,,,,"[{'product_id': 'P38', 'price': 1010}]",2019-02-19 12:22:00
C56,,,,,"[{'product_id': 'P11', 'price': 1894}, {'product_id': 'P04', 'price': 1769}]",2019-02-19 10:44:00
C63,,,,,"[{'product_id': 'P04', 'price': 1877}]",2019-02-19 22:07:00
C66,,,,,"[{'product_id': 'P62', 'price': 1221}, {'product_id': 'P64', 'price': 1944}, {'product_id': 'P63', 'price': 678}]",2019-02-19 21:27:00
C68,,,,,"[{'product_id': 'P35', 'price': 1159}, {'product_id': 'P39', 'price': 1729}]",2019-02-19 08:16:00
C87,,,,,"[{'product_id': 'P09', 'price': 1349}, {'product_id': 'P11', 'price': 694}]",2019-02-19 14:32:00
C88,,,,,"[{'product_id': 'P03', 'price': 470}, {'product_id': 'P11', 'price': 618}, {'product_id': 'P04', 'price': 1173}]",2019-02-19 05:48:00
C93,,,,,"[{'product_id': 'P60', 'price': 1660}, {'product_id': 'P55', 'price': 1263}]",2019-02-19 16:03:00
C99,,,,,"[{'product_id': 'P27', 'price': 1718}]",2019-02-19 20:21:00
C103,,,,,"[{'product_id': 'P40', 'price': 1644}, {'product_id': 'P40', 'price': 106}, {'product_id': 'P38', 'price': 1489}]",2019-02-19 10:15:00
C104,,,,,"[{'product_id': 'P17', 'price': 25}]",2019-02-19 22:25:00
C114,,,,,"[{'product_id': 'P57', 'price': 300}]",2019-02-19 06:39:00
C124,,,,,"[{'product_id': 'P39', 'price': 787}]",2019-02-19 03:02:00
C129,,,,,"[{'product_id': 'P08', 'price': 1270}]",2019-02-19 11:37:00
C130,,,,,"[{'product_id': 'P64', 'price': 174}, {'product_id': 'P63', 'price': 749}, {'product_id': 'P63', 'price': 1616}]",2019-02-19 13:58:00
C133,,,,,"[{'product_id': 'P45', 'price': 1644}, {'product_id': 'P51', 'price': 1871}, {'product_id': 'P43', 'price': 747}]",2019-02-19 09:30:00
C134,,,,,"[{'product_id': 'P63', 'price': 1501}]",2019-02-19 19:07:00
C137,,,,,"[{'product_id': 'P34', 'price': 1329}]",2019-02-19 20:53:00
C3,,,,,"[{'product_id': 'P36', 'price': 399}, {'product_id': 'P36', 'price': 725}]",2019-02-20 05:04:00
C17,,,,,"[{'product_id': 'P31', 'price': 473}, {'product_id': 'P25', 'price': 1949}, {'product_id': 'P31', 'price': 545}]",2019-02-20 11:15:00
C18,,,,,"[{'product_id': 'P36', 'price': 961}, {'product_id': 'P38', 'price': 795}, {'product_id': 'P39', 'price': 1586}]",2019-02-20 22:25:00
C20,,,,,"[{'product_id': 'P45', 'price': 842}, {'product_id': 'P52', 'price': 1880}, {'product_id': 'P52', 'price': 1290}]",2019-02-20 17:56:00
C21,,,,,"[{'product_id': 'P06', 'price': 1053}]",2019-02-20 13:05:00
C22,,,,,"[{'product_id': 'P43', 'price': 1572}]",2019-02-20 04:44:00
C30,,,,,"[{'product_id': 'P03', 'price': 1726}, {'product_id': 'P06', 'price': 1791}]",2019-02-20 19:55:00
C32,,,,,"[{'product_id': 'P35', 'price': 1726}, {'product_id': 'P37', 'price': 988}, {'product_id': 'P40', 'price': 1555}]",2019-02-20 19:05:00
C35,,,,,"[{'product_id': 'P62', 'price': 1581}, {'product_id': 'P62', 'price': 586}]",2019-02-20 18:47:00
C37,,,,,"[{'product_id': 'P63', 'price': 994}, {'product_id': 'P63', 'price': 1290}, {'product_id': 'P63', 'price': 1498}]",2019-02-20 11:34:00
C42,,,,,"[{'product_id': 'P34', 'price': 1900}, {'product_id': 'P25', 'price': 1806}]",2019-02-20 13:06:00
C60,,,,,"[{'product_id': 'P34', 'price': 1811}, {'product_id': 'P25', 'price': 379}]",2019-02-20 16:17:00
C62,,,,,"[{'product_id': 'P25', 'price': 1021}, {'product_id': 'P30', 'price': 1983}, {'product_id': 'P32', 'price': 1028}]",2019-02-20 15:06:00
C65,,,,,"[{'product_id': 'P34', 'price': 993}, {'product_id': 'P22', 'price': 1655}, {'product_id': 'P26', 'price': 1386}]",2019-02-20 04:40:00
C66,,,,,"[{'product_id': 'P44', 'price': 1077}, {'product_id': 'P46', 'price': 1496}, {'product_id': 'P41', 'price': 722}]",2019-02-20 23:43:00
C69,,,,,"[{'product_id': 'P25', 'price': 1772}]",2019-02-20 02:55:00
